,isbn13,datepublished,totalrevenue,totalunits,price
65689,9788827589311.0,2019-06-30,0,0,419.21875
65690,9788827589311.0,2019-11-30,0,0,404.725
65691,9788827590041.0,2018-03-22,42036,374,59.30769230769231
65692,9788827591574.0,2018-01-10,0,0,318.0
65693,9788827593493.0,2018-06-30,0,0,457.4074074074074
65694,9788827593493.0,2018-07-31,0,0,465.0
65695,9788827593493.0,2018-08-31,0,0,465.0
65696,9788827593493.0,2018-10-01,0,0,485.14285714285717
65697,9788827593493.0,2018-10-31,0,0,381.1764705882353
65698,9788827593493.0,2018-11-30,0,0,368.9310344827586
65699,9788827593493.0,2018-12-31,0,0,369.3333333333333
65700,9788827593493.0,2019-01-31,0,0,376.7142857142857
65701,9788827593493.0,2019-06-30,0,0,370.0
65702,9788827593493.0,2019-11-30,0,0,355.14285714285717
65703,9788827593554.0,2018-01-10,490,2,245.0
65704,9788827593554.0,2018-06-30,256,1,255.8181818181818
65705,9788827593554.0,2018-07-31,0,0,254.65217391304347
65706,9788827593554.0,2018-08-31,0,0,225.68571428571428
65707,9788827593554.0,2018-10-01,0,0,225.0
65708,9788827593554.0,2018-10-31,0,0,235.11111111111111
65709,9788827593554.0,2018-11-30,0,0,245.0
65710,9788827593554.0,2018-12-31,380,2,241.64102564102564
65711,9788827593554.0,2019-01-31,0,0,251.42857142857142
65712,9788827593554.0,2019-06-30,256,1,256.0
65713,9788827594797.0,2018-01-10,0,0,379.0
65714,9788827594797.0,2018-12-31,379,1,379.0
65715,9788827594797.0,2019-01-31,0,0,377.3333333333333
65716,9788827594797.0,2019-06-30,0,0,389.24
65717,9788827594797.0,2019-11-30,0,0,395.48387096774195
65718,9788827594834.0,2018-06-30,1797,3,501.6792452830189
65719,9788827594834.0,2018-07-31,0,0,494.6666666666667
65720,9788827594834.0,2018-08-31,2394,6,399.0
65721,9788827594834.0,2018-10-01,0,0,399.0
65722,9788827594834.0,2018-10-31,0,0,435.3636363636364
65723,9788827594834.0,2018-11-30,0,0,576.7777777777778
65724,9788827594834.0,2018-12-31,798,2,461.0344827586207
65725,9788827594834.0,2019-01-31,0,0,403.42105263157896
65726,9788827594834.0,2019-06-30,0,0,461.47058823529414
65727,9788827594872.0,2019-06-30,434,1,456.5
65728,9788827594872.0,2019-11-30,453,1,454.88
65729,9788827595626.0,2018-01-10,0,0,426.0
65730,9788827595626.0,2018-11-30,852,2,426.0
65731,9788827595626.0,2018-12-31,0,0,422.2083333333333
65732,9788827595657.0,2018-01-10,0,0,284.0
65733,9788827595657.0,2018-10-01,0,0,185.0
65734,9788827595657.0,2018-10-31,0,0,193.40540540540542
65735,9788827595657.0,2018-11-30,0,0,271.48275862068965
65736,9788827595657.0,2018-12-31,0,0,293.44736842105266
65737,9788827595657.0,2019-01-31,0,0,291.7142857142857
65738,9788827595657.0,2019-06-30,0,0,284.9714285714286
65739,9788827595657.0,2019-11-30,313,1,290.06976744186045
65740,9788827595756.0,2018-01-10,0,0,378.0
65741,9788827595756.0,2018-08-31,378,1,378.0
65742,9788827595756.0,2018-10-01,0,0,378.0
65743,9788827595756.0,2018-10-31,0,0,362.19444444444446
65744,9788827595756.0,2018-11-30,0,0,239.17241379310346
65745,9788827595756.0,2018-12-31,0,0,373.0285714285714
65746,9788827595756.0,2019-01-31,0,0,378.25
65747,9788827595756.0,2019-06-30,0,0,396.375
65748,9788827595756.0,2019-11-30,0,0,400.45454545454544
65749,9788827595763.0,2018-01-10,0,0,284.0
65750,9788827595763.0,2018-10-31,284,1,284.0
65751,9788827595763.0,2018-11-30,0,0,284.0
65752,9788827595794.0,2018-01-10,0,0,396.0
65753,9788827595794.0,2018-11-30,285,1,285.0
65754,9788827595794.0,2018-12-31,0,0,290.65
65755,9788827595794.0,2019-01-31,0,0,425.3636363636364
65756,9788827595794.0,2019-06-30,0,0,466.82758620689657
65757,9788827595794.0,2019-11-30,0,0,462.95454545454544
65758,9788827595831.0,2018-01-10,0,0,370.0
65759,9788827595831.0,2018-10-01,0,0,370.0
65760,9788827595831.0,2018-10-31,0,0,369.4594594594595
65761,9788827595831.0,2018-11-30,0,0,318.13793103448273
65762,9788827595831.0,2018-12-31,0,0,325.79487179487177
65763,9788827595831.0,2019-01-31,0,0,376.6666666666667
65764,9788827595831.0,2019-06-30,0,0,369.77142857142854
65765,9788827596203.0,2018-03-28,99,1,99.0
65766,9788827596388.0,2018-03-29,198,2,103.6
65767,9788827596456.0,2018-03-29,121,1,104.5
65768,9788827597262.0,2018-03-30,0,0,99.0
65769,9788827597361.0,2018-03-30,0,0,99.0
65770,9788827597385.0,2018-03-29,0,0,99.0
65771,9788827597439.0,2018-03-29,0,0,199.0
65772,9788827597491.0,2018-03-29,0,0,134.0
65773,9788827597606.0,2018-03-30,0,0,99.0
65774,9788827597729.0,2018-03-31,99,1,99.0
65775,9788827598078.0,2018-03-31,268,2,134.0
65776,9788827598429.0,2018-04-01,99,1,99.0
65777,9788827598474.0,2018-04-01,0,0,123.0
65778,9788827598481.0,2018-04-01,0,0,117.0
65779,9788827598559.0,2018-04-01,0,0,99.0
65780,9788827599853.0,2018-04-03,0,0,99.0
65781,9788827800188.0,2018-04-09,0,0,227.0
65782,9788827812631.0,2018-02-08,999,1,999.0
65783,9788827832233.0,2018-05-22,16891,170,100.69811320754717
65784,9788827839447.0,2018-07-10,0,0,999.0
65785,9788828100140.0,2018-03-01,396,4,100.2
65786,9788828100409.0,2018-03-01,198,2,99.0
65787,9788828200888.0,2018-08-02,15587,13,1199.0
65788,9788828201335.0,2018-10-25,38228,32,1174.32
65789,9788828201380.0,2018-11-19,39270,33,1144.2717391304348
65790,9788828202592.0,2019-05-22,1198,7,599.0
65791,9788828203780.0,2019-11-05,1806,2,810.05
65792,9788828300014.0,2018-01-10,0,0,461.0
65793,9788828300014.0,2018-10-01,0,0,154.0
65794,9788828300014.0,2018-10-31,0,0,184.6216216216216
65795,9788828300014.0,2018-11-30,0,0,257.7931034482759
65796,9788828300014.0,2018-12-31,0,0,455.27777777777777
65797,9788828300014.0,2019-01-31,0,0,473.6
65798,9788828300014.0,2019-06-30,0,0,388.48148148148147
65799,9788828300014.0,2019-11-30,0,0,453.7142857142857
65800,9788828300021.0,2018-05-31,0,0,271.7692307692308
65801,9788828300021.0,2018-07-31,855,3,285.0
65802,9788828300021.0,2018-08-31,855,3,316.6666666666667
65803,9788828300021.0,2018-10-01,0,0,285.0
65804,9788828300021.0,2018-12-31,0,0,404.1875
65805,9788828300021.0,2019-01-31,0,0,406.27272727272725
65806,9788828300021.0,2019-11-30,0,0,350.125
65807,9788828300038.0,2018-06-30,0,0,340.0
65808,9788828300038.0,2018-07-31,0,0,340.0
65809,9788828300038.0,2018-08-31,0,0,358.52777777777777
65810,9788828300038.0,2018-10-01,0,0,186.28571428571428
65811,9788828300038.0,2018-10-31,0,0,200.40540540540542
65812,9788828300038.0,2018-11-30,0,0,248.82758620689654
65813,9788828300038.0,2018-12-31,0,0,268.02564102564105
65814,9788828300038.0,2019-01-31,0,0,359.23809523809524
65815,9788828300038.0,2019-06-30,0,0,372.9189189189189
65816,9788828300038.0,2019-11-30,0,0,337.7073170731707
65817,9788828300830.0,2018-04-11,199,1,275.2
65818,9788828300984.0,2018-01-10,0,0,343.0
65819,9788828300984.0,2018-07-31,379,1,379.0
65820,9788828300984.0,2018-08-31,0,0,379.0
65821,9788828301318.0,2018-01-10,0,0,480.0
65822,9788828301318.0,2018-10-01,780,4,195.0
65823,9788828301318.0,2018-10-31,0,0,209.64864864864865
65824,9788828301318.0,2018-11-30,0,0,245.6551724137931
65825,9788828301318.0,2018-12-31,1246,5,260.8421052631579
65826,9788828301318.0,2019-01-31,2508,9,333.6818181818182
65827,9788828301318.0,2019-06-30,1456,4,351.22222222222223
65828,9788828301349.0,2018-06-30,1198,2,434.92727272727274
65829,9788828301349.0,2018-07-31,0,0,451.0
65830,9788828301349.0,2018-08-31,0,0,446.6666666666667
65831,9788828301349.0,2018-10-01,0,0,449.64285714285717
65832,9788828301349.0,2018-10-31,0,0,447.2432432432432
65833,9788828301349.0,2018-11-30,0,0,371.7586206896552
65834,9788828301349.0,2018-12-31,0,0,439.0740740740741
65835,9788828301349.0,2019-01-31,0,0,473.4736842105263
65836,9788828301349.0,2019-06-30,0,0,471.5769230769231
65837,9788828301349.0,2019-11-30,0,0,449.1714285714286
65838,9788828301769.0,2018-04-05,1287,13,106.5
65839,9788828302216.0,2018-04-06,0,0,99.0
65840,9788828302315.0,2018-06-30,1134,2,565.2558139534884
65841,9788828302315.0,2018-07-31,0,0,567.0
65842,9788828302315.0,2018-08-31,0,0,560.7777777777778
65843,9788828302315.0,2018-10-01,0,0,471.0
65844,9788828302315.0,2018-10-31,0,0,399.0
65845,9788828302315.0,2018-11-30,0,0,470.58620689655174
65846,9788828302315.0,2018-12-31,0,0,426.7631578947368
65847,9788828302315.0,2019-01-31,0,0,443.9047619047619
65848,9788828302315.0,2019-06-30,0,0,429.2162162162162
65849,9788828302315.0,2019-11-30,0,0,450.8048780487805
65850,9788828302322.0,2018-06-30,9729,23,423.0
65851,9788828302322.0,2018-07-31,1269,3,423.0
65852,9788828302322.0,2018-08-31,0,0,419.25
65853,9788828302322.0,2018-10-01,0,0,402.42857142857144
65854,9788828302322.0,2018-10-31,0,0,400.0833333333333
65855,9788828302322.0,2018-11-30,0,0,397.3448275862069
65856,9788828302322.0,2018-12-31,0,0,404.54285714285714
65857,9788828302322.0,2019-01-31,0,0,400.65
65858,9788828302322.0,2019-06-30,852,2,406.1
65859,9788828302377.0,2018-06-30,1707,3,569.0
65860,9788828302377.0,2018-07-31,569,1,565.3913043478261
65861,9788828302377.0,2018-08-31,569,1,545.4166666666666
65862,9788828302377.0,2018-10-01,0,0,417.2142857142857
65863,9788828302377.0,2018-10-31,0,0,426.0
65864,9788828302377.0,2018-11-30,445,1,438.82758620689657
65865,9788828302377.0,2018-12-31,0,0,535.4
65866,9788828302377.0,2019-01-31,0,0,567.5909090909091
65867,9788828302377.0,2019-06-30,569,1,534.1282051282051
65868,9788828302445.0,2018-06-30,0,0,567.2830188679245
65869,9788828302445.0,2018-07-31,0,0,567.0
65870,9788828302445.0,2018-08-31,0,0,564.8055555555555
65871,9788828302445.0,2018-10-01,0,0,570.7857142857143
65872,9788828302445.0,2018-10-31,0,0,340.52777777777777
65873,9788828302445.0,2018-11-30,0,0,323.7586206896552
65874,9788828302445.0,2018-12-31,0,0,375.97222222222223
65875,9788828302445.0,2019-01-31,0,0,389.2
65876,9788828302445.0,2019-06-30,0,0,581.1739130434783
65877,9788828302445.0,2019-11-30,0,0,554.2121212121212
65878,9788828303312.0,2018-08-31,0,0,379.0
65879,9788828303312.0,2019-01-31,379,1,379.0
65880,9788828303312.0,2019-06-30,0,0,379.0
65881,9788828303312.0,2019-11-30,0,0,365.05
65882,9788828303787.0,2018-04-10,0,0,99.0
65883,9788828303794.0,2018-04-10,0,0,99.0
65884,9788828304371.0,2018-06-30,1231,3,417.41818181818184
65885,9788828304371.0,2018-07-31,0,0,382.4782608695652
65886,9788828304371.0,2018-08-31,514,2,375.7027027027027
65887,9788828304371.0,2018-10-01,0,0,370.35714285714283
65888,9788828304371.0,2018-10-31,0,0,345.2432432432432
65889,9788828304371.0,2018-11-30,0,0,381.7241379310345
65890,9788828304371.0,2018-12-31,0,0,340.5263157894737
65891,9788828304371.0,2019-01-31,0,0,383.35
65892,9788828304371.0,2019-06-30,0,0,347.0967741935484
65893,9788828304371.0,2019-11-30,0,0,369.825
65894,9788828304432.0,2018-06-30,560,1,557.5185185185185
65895,9788828304432.0,2018-07-31,0,0,556.7826086956521
65896,9788828304432.0,2018-08-31,0,0,536.6944444444445
65897,9788828304432.0,2018-10-01,0,0,399.0
65898,9788828304432.0,2018-10-31,798,2,411.72972972972974
65899,9788828304432.0,2018-11-30,0,0,556.0
65900,9788828304432.0,2018-12-31,0,0,550.6
65901,9788828304432.0,2019-01-31,0,0,555.5
65902,9788828304432.0,2019-06-30,0,0,550.25
65903,9788828304432.0,2019-11-30,0,0,559.1086956521739
65904,9788828304456.0,2018-06-30,0,0,378.0
65905,9788828304456.0,2018-07-31,0,0,378.0
65906,9788828304456.0,2018-08-31,0,0,378.0
65907,9788828304456.0,2018-10-01,1198,2,425.35714285714283
65908,9788828304456.0,2018-10-31,0,0,375.7027027027027
65909,9788828304456.0,2018-11-30,0,0,375.37931034482756
65910,9788828304456.0,2018-12-31,0,0,376.1025641025641
65911,9788828304456.0,2019-01-31,0,0,381.42857142857144
65912,9788828304456.0,2019-06-30,0,0,246.40540540540542
65913,9788828304456.0,2019-11-30,0,0,396.83720930232556
65914,9788828304760.0,2018-06-30,476,2,242.65217391304347
65915,9788828304760.0,2018-07-31,0,0,238.0
65916,9788828304760.0,2018-08-31,0,0,238.0
65917,9788828304760.0,2018-10-01,0,0,238.0
65918,9788828304760.0,2018-10-31,0,0,237.43243243243242
65919,9788828304760.0,2018-11-30,711,3,237.0
65920,9788828304760.0,2018-12-31,0,0,250.73684210526315
65921,9788828304760.0,2019-01-31,0,0,246.0
65922,9788828304760.0,2019-06-30,0,0,230.8709677419355
65923,9788828304760.0,2019-11-30,0,0,247.35
65924,9788828305101.0,2018-04-12,0,0,99.0
65925,9788828306719.0,2018-06-30,1198,2,558.290909090909
65926,9788828306719.0,2018-07-31,0,0,559.0434782608696
65927,9788828306719.0,2018-08-31,0,0,482.52777777777777
65928,9788828306719.0,2018-10-01,0,0,399.0
65929,9788828306719.0,2018-10-31,0,0,412.86486486486484
65930,9788828306719.0,2018-11-30,0,0,399.0
65931,9788828306719.0,2018-12-31,0,0,396.1794871794872
65932,9788828306719.0,2019-01-31,0,0,406.23809523809524
65933,9788828306719.0,2019-06-30,0,0,413.0
65934,9788828306719.0,2019-11-30,0,0,502.42857142857144
65935,9788828306719.0,2024-12-06,0,0,399.0
65936,9788828309321.0,2018-04-19,0,0,99.0
65937,9788828309345.0,2018-04-19,0,0,99.0
65938,9788828309369.0,2018-04-19,0,0,99.0
65939,9788828309383.0,2018-04-19,0,0,99.0
65940,9788828309390.0,2018-04-19,0,0,99.0
65941,9788828311478.0,2018-04-20,0,0,151.0
65942,9788828311713.0,2018-04-21,0,0,99.0
65943,9788828311737.0,2018-04-21,0,0,0.0
65944,9788828312024.0,2018-04-22,99,1,102.27272727272727
65945,9788828313298.0,2018-04-23,0,0,99.0
65946,9788828313359.0,2018-04-23,396,4,99.0
65947,9788828313366.0,2018-04-23,99,1,99.0
65948,9788828313946.0,2018-06-30,1128,2,561.7777777777778
65949,9788828313946.0,2018-07-31,0,0,564.0
65950,9788828313946.0,2018-08-31,0,0,566.8333333333334
65951,9788828313946.0,2018-10-01,0,0,422.57142857142856
65952,9788828313946.0,2018-10-31,315,1,331.97222222222223
65953,9788828313946.0,2018-11-30,0,0,352.86206896551727
65954,9788828313946.0,2018-12-31,0,0,386.25
65955,9788828313946.0,2019-01-31,0,0,403.45
65956,9788828313946.0,2019-06-30,0,0,453.51851851851853
65957,9788828313946.0,2019-11-30,0,0,496.24242424242425
65958,9788828314196.0,2018-04-24,0,0,100.93548387096774
65959,9788828314202.0,2018-04-24,0,0,99.0
65960,9788828314240.0,2018-04-24,0,0,99.0
65961,9788828314363.0,2018-04-24,0,0,112.0
65962,9788828314400.0,2018-04-24,0,0,99.0
65963,9788828315971.0,2018-04-26,99,1,99.0
65964,9788828316442.0,2018-04-27,0,0,99.0
65965,9788828317524.0,2019-11-30,0,0,293.725
65966,9788828317555.0,2018-08-31,0,0,399.0
65967,9788828317555.0,2018-12-31,0,0,294.8888888888889
65968,9788828317555.0,2019-01-31,0,0,262.6875
65969,9788828317555.0,2019-11-30,0,0,265.5
65970,9788828317661.0,2018-05-01,198,2,99.0
65971,9788828318460.0,2018-05-02,1794,6,307.70588235294116
65972,9788828320234.0,2018-05-31,569,1,569.0
65973,9788828320234.0,2018-08-31,0,0,569.0
65974,9788828320234.0,2018-10-01,0,0,569.0
65975,9788828320234.0,2018-10-31,0,0,569.0
65976,9788828320234.0,2018-11-30,0,0,570.5862068965517
65977,9788828320234.0,2018-12-31,0,0,555.5294117647059
65978,9788828320234.0,2019-01-31,0,0,564.5263157894736
65979,9788828320234.0,2019-06-30,0,0,575.4
65980,9788828320234.0,2019-11-30,0,0,584.65625
65981,9788828323112.0,2018-05-13,0,0,199.0
65982,9788828325000.0,2018-05-17,4727,12,365.6666666666667
65983,9788828325833.0,2018-05-19,0,0,99.0
65984,9788828326120.0,2018-05-20,99,1,99.0
65985,9788828326205.0,2018-05-20,0,0,103.3076923076923
65986,9788828327516.0,2018-05-23,1596,4,380.5625
65987,9788828328896.0,2018-05-26,0,0,99.0
65988,9788828337591.0,2018-06-18,898,2,457.3333333333333
65989,9788828338215.0,2018-06-19,0,0,332.0
65990,9788828340119.0,2018-06-29,1158,2,579.9473684210526
65991,9788828354093.0,2018-07-10,14366,34,439.8048780487805
65992,9788828356851.0,2017-12-06,0,0,299.0
65993,9788828358343.0,2018-07-17,99,1,110.11111111111111
65994,9788828358367.0,2018-07-17,0,0,104.42857142857143
65995,9788828358398.0,2018-07-17,298,6,74.26666666666667
65996,9788828358404.0,2018-07-17,99,1,99.0
65997,9788828359944.0,2018-07-19,322,2,243.4
65998,9788828362302.0,2018-07-23,0,0,299.0
65999,9788828366607.0,2018-07-30,199,1,199.0
66000,9788828367840.0,2018-08-02,198,2,99.0
66001,9788828367871.0,2018-08-02,495,5,103.06666666666666
66002,9788828367895.0,2018-08-02,1782,18,100.48648648648648
66003,9788828367901.0,2018-08-02,0,0,99.0
66004,9788828367932.0,2018-08-05,0,0,99.0
66005,9788828367949.0,2018-08-04,3465,35,99.44827586206897
66006,9788828367956.0,2018-08-04,198,2,101.77777777777777
66007,9788828367963.0,2018-08-04,5076,69,98.68571428571428
66008,9788828367994.0,2018-08-03,99,1,99.0
66009,9788828368007.0,2018-08-03,0,0,99.0
66010,9788828368021.0,2018-08-03,0,0,111.66666666666667
66011,9788828368342.0,2018-08-05,396,4,99.0
66012,9788828368380.0,2018-08-02,297,3,99.0
66013,9788828369011.0,2018-08-31,399,1,400.0731707317073
66014,9788828369011.0,2018-10-01,0,0,370.0
66015,9788828369011.0,2018-10-31,0,0,365.0
66016,9788828369011.0,2018-11-30,0,0,352.2413793103448
66017,9788828369011.0,2018-12-31,0,0,365.3888888888889
66018,9788828369011.0,2019-01-31,0,0,445.72727272727275
66019,9788828369011.0,2019-06-30,0,0,408.625
66020,9788828369011.0,2019-11-30,0,0,483.0
66021,9788828369561.0,2018-08-05,0,0,99.0
66022,9788828369929.0,2018-08-05,199,1,199.0
66023,9788828370598.0,2018-08-07,198,2,102.33333333333333
66024,9788828370642.0,2018-08-07,0,0,99.0
66025,9788828370789.0,2018-08-07,297,3,110.4
66026,9788828370901.0,2018-11-30,0,0,474.0
66027,9788828370901.0,2018-12-31,1422,3,428.52777777777777
66028,9788828370901.0,2019-01-31,0,0,403.8787878787879
66029,9788828370901.0,2019-06-30,0,0,402.0
66030,9788828370901.0,2019-11-30,0,0,415.38235294117646
66031,9788828371106.0,2018-12-31,474,1,473.14285714285717
66032,9788828371106.0,2019-01-31,0,0,473.3030303030303
66033,9788828371359.0,2018-11-30,0,0,599.0
66034,9788828371359.0,2018-12-31,0,0,563.4444444444445
66035,9788828371359.0,2019-01-31,0,0,588.7142857142857
66036,9788828371366.0,2019-01-31,0,0,474.0
66037,9788828371489.0,2018-08-31,932,2,409.03225806451616
66038,9788828371489.0,2018-10-01,0,0,212.85714285714286
66039,9788828371489.0,2018-10-31,0,0,198.24324324324326
66040,9788828371489.0,2018-11-30,0,0,304.58620689655174
66041,9788828371489.0,2018-12-31,0,0,409.25
66042,9788828371489.0,2019-01-31,0,0,465.0
66043,9788828371489.0,2019-06-30,930,2,409.85
66044,9788828371489.0,2019-11-30,0,0,512.0
66045,9788828371632.0,2018-08-08,0,0,199.0
66046,9788828371762.0,2018-08-09,199,1,149.0
66047,9788828371922.0,2018-08-09,1287,13,99.4885496183206
66048,9788828371946.0,2018-08-09,0,0,0.0
66049,9788828371960.0,2018-08-09,0,0,156.0
66050,9788828371984.0,2018-08-09,1884,18,100.58620689655173
66051,9788828372011.0,2018-08-09,3663,37,95.68
66052,9788828372394.0,2018-08-09,0,0,199.0
66053,9788828372684.0,2018-08-10,307,3,103.38888888888889
66054,9788828372707.0,2018-08-10,693,7,101.63636363636364
66055,9788828374206.0,2018-08-13,99,1,99.0
66056,9788828374893.0,2018-08-31,1030,2,433.8
66057,9788828374893.0,2018-10-01,0,0,399.0
66058,9788828374893.0,2018-10-31,0,0,399.0
66059,9788828374893.0,2018-11-30,399,1,399.0
66060,9788828374893.0,2018-12-31,0,0,449.84615384615387
66061,9788828374893.0,2019-01-31,0,0,453.2432432432432
66062,9788828374893.0,2019-06-30,0,0,479.36842105263156
66063,9788828374893.0,2019-11-30,0,0,542.1395348837209
66064,9788828376767.0,2018-08-18,499,1,371.1875
66065,9788828377955.0,2018-08-21,0,0,99.0
66066,9788828377979.0,2018-08-21,0,0,89.1
66067,9788828384786.0,2018-08-21,99,1,99.0
66068,9788828384892.0,2018-08-21,0,0,99.0
66069,9788829500291.0,2018-08-27,594,7,106.34042553191489
66070,9788829500642.0,2018-08-27,1537,15,100.04237288135593
66071,9788829504534.0,2018-09-04,50793,509,100.57627118644068
66072,9788829504909.0,2018-09-04,792,8,102.60975609756098
66073,9788829504930.0,2018-09-04,332,3,103.0
66074,9788829509744.0,2018-09-14,0,0,112.0
66075,9788829509928.0,2018-09-14,0,0,99.0
66076,9788829510221.0,2018-09-12,99,1,99.0
66077,9788829510320.0,2018-09-13,0,0,118.0
66078,9788829510573.0,2018-09-12,0,0,99.0
66079,9788829513185.0,2018-09-20,0,0,98.88888888888889
66080,9788829513192.0,2018-09-20,0,0,99.0
66081,9788829513468.0,2018-09-20,99,1,99.0
66082,9788829519309.0,2018-10-01,26721,17,1657.482142857143
66083,9788829522415.0,2018-10-08,0,0,99.0
66084,9788829526260.0,2018-10-12,2495,5,499.0
66085,9788829526925.0,2018-10-13,2766,22,125.80851063829788
66086,9788829534074.0,2018-10-21,0,0,99.0
66087,9788829535897.0,2018-10-23,0,0,99.0
66088,9788829539291.0,2018-10-29,1115,6,190.72972972972974
66089,9788829539352.0,2018-10-29,0,0,157.625
66090,9788829539444.0,2018-10-29,0,0,176.25
66091,9788829541409.0,2018-11-01,299,1,299.47058823529414
66092,9788829542550.0,2018-11-02,2944,29,99.97619047619048
66093,9788829542574.0,2018-11-02,1433,14,101.23076923076923
66094,9788829545971.0,2018-11-06,2997,3,953.5
66095,9788829546756.0,2018-11-08,990,10,99.0
