,Author,Title,PublishedDate,ISBN13
5434,"['CHAD. MORRIS', 'Shelly Brown']",Virtually Me,2023,9781639930531
5435,"['Chad Morris', 'Shelly Brown']",The Wild Journey of Juniper Berry,2023,9781639930999
5436,"['Shelly Brown', 'Chad Morris']",Bunte Schnurrbart-Tage,2022,9783966320634
5437,"['Georg Feuerstein', 'Subhash Kak', 'David Frawley']",In Search of the Cradle of Civilization,1999,9788120816268
5438,['Subhash Kak'],The Wishing Tree,2008,9780595486991
5439,"['Avinash C. Kak', 'Malcolm Slaney']",Principles of Computerized Tomographic Imaging,2001,9780898714944
5440,"['Georg Feuerstein', 'Subhash Kak', 'David Frawley']",The Search of the Cradle of Civilization,2005,9788120820371
5441,['Subhash Kak'],The Aśvamedha,2002,9788120818774
5442,['Subhash Kak'],The Astronomical Code of the R̥gveda,2016,9788177421590
5443,['Laldyada'],Mystical Verses of Lallā,2007,9788120832558
5444,['Avinash C. Kak'],Scripting with Objects,2017,9781119461142
5445,"['Averroës', 'Aadil Amin Kak']",The Attitude of Islam Towards Science and Philosophy,2003,9788176254137
5446,['Shannon Richard'],Unforgettable,2015,9781455560998
5447,['Shannon Richard'],Undressed,2015,9781455561001
5448,['Shannon Richard'],Unsung,2015,9781455565047
5449,['Shannon Richard'],Uncontrollable,2016,9781455565078
5450,['Shannon Richard'],An Unexpected Christmas,2018,9781641970624
5451,['Shannon Richard'],Untold,2017,9781455565092
5452,['Shannon Richard'],Dog Days Forever,2023,9780063235625
5453,['Shannon Richard'],Undone,2014,9781455544691
5454,['Shannon Richard'],Undeniable,2014,9781455544707
5455,['Shannon Richard'],Unstoppable,2014,9781455544721
5456,['Shannon Richard'],Unsung,2015,9781455565054
5457,['Shannon Richard'],The Man in the Mirror,2009,9781412220668
5458,['Shannon Richard'],Untold,2017,9781455565085
5459,['Richard Shannon'],Gladstone: 1809-1865,1982,9780416368703
5460,"['Richard Avedon', 'Shannon Thomas Perich']",The Kennedys,2010,9780062042910
5461,['Richard Shannon'],The Lady of Burma,2007,9781849438919
5462,"['George Enos 1839-1891 Hodgon', 'Richard Cutts 1839 Shannon']",SHANNON GENEALOGY GENEALOGICAL,2016,9781363697373
5463,['Richard Shannon'],Time To Bury The Tithe,2020,9781098017743
5464,"['Shannon Scott Clute', 'Richard L. Edwards']",The Maltese Touch of Evil,2011,9781611681857
5465,['Suzanne Diamond'],Compelling Confessions,2010,9781611470437
5466,['Richard Stoll Shannon'],The Arms of Achilles and Homeric Compositional Technique,1975,9789004042490
5467,"['Paisley Currah', 'Richard M. Juang', 'Shannon Minter']",Transgender Rights,2006,9780816643127
5468,['Zeba Shahnaz'],Midnight Strikes,2023,9780593567579
5469,['Tracey Lange'],We Are the Brennans,2021,9781250796202
5470,['Tracey Lange'],We Are the Brennans,2022,9781529094480
5471,['Tracey Lange'],We Are the Brennans,2022,9781529094459
5472,['Tracey Lange'],The Connellys of County Down,2023,9781250865397
5473,['Tracey Lange'],Nic nas nie rozdzieli,2022,9788382951554
5474,['Tracey Lindberg'],Birdie,2020,9783843806671
5475,['Tracey Baptiste'],Minecraft - Kollision,2018,9783505140808
5476,"[""Patrick O'Brien""]",You Are the First Kid on Mars,2009,9780399246340
5477,"[""Patrick O'Brien""]",Patrick O'Brien's Grand Prix Rating System,2015,9781326321505
5478,"[""Patrick O'Brien""]",Patrick O'Brien's Grand Prix Rating System: Season Summaries 1910-1919,2018,9781326887971
5479,"[""Patrick O'Brien""]",Patrick O'Brien's Grand Prix Rating System,2017,9781291988215
5480,"[""Patrick O'Brien""]",The Making of a Knight,1998,9780881063554
5481,"[""Patrick O'Brien""]",Patrick O'Brien's Grand Prix Rating System: Season Summaries 1900-1909,2018,9781326888688
5482,"[""Patrick O'Brien""]",Patrick O'Brien's Grand Prix Rating System: Season Summaries 1894-1899,2018,9781326892548
5483,"[""Patrick O'Brien""]",Patrick O'Brien's Grand Prix Rating System: Season Summaries 1970-1979,2014,9781291912876
5484,"[""Patrick O'Brien""]",Patrick O'Brien's Grand Prix Rating System,2017,9781291702170
5485,"[""Patrick O'Brien""]",Patrick O'Brien's Grand Prix Rating System,2017,9780244904562
5486,"[""Patrick O'Brien""]",Patrick O'Brien's Grand Prix Rating System: Season Summaries 1980-1989,2014,9781291826692
5487,"[""Patrick O'Brien""]",Duel of the Ironclads,2007,9780802795625
5488,"[""Patrick O'Brien""]",Fantastic Flights,2003,9780802788801
5489,"[""Patrick O'Brien""]",The Mutiny on the Bounty,2007,9780802795878
5490,"[""Patrick O'Brien""]",Patrick O'Brien's Grand Prix Rating System: Season Summaries 1930-1939,2015,9781326370831
5491,"[""Director of the Institute of Historial Research Patrick O'Brien"", ""Patrick O'Brien""]",Patrick O'Brien's Grand Prix Rating System,2014,9781291731767
5492,"[""Patrick O'Brien""]",Gigantic!,2002,9780805068993
5493,"[""Michael Patrick O'Brien""]",Monastery Mornings,2021,9781640606494
5494,"[""Patrick O'Brien""]",Patrick O?Brien's Grand Prix Rating System,2018,9780244668105
5495,"[""Director of the Institute of Historial Research Patrick O'Brien""]",Patrick O'Brien's Grand Prix Rating System,2017,9781326904227
5496,"[""Patrick O'Brien""]",Patrick O'Brien's Grand Prix Rating System,2022,9781471727726
5497,"[""Kevin O'Malley"", ""Patrick O'Brien""]",Captain Raptor and the Space Pirates,2013,9780802735294
5498,"[""Patrick O'Brien""]",Megatooth,2001,9780805062144
5499,"[""Patrick O'Brien""]",The Great Ships,2005,9780802777164
5500,"[""Patrick O'Brien""]",The Hindenburg,2000,9780805064155
5501,['Elaine Weiss'],Family & Friends' Guide to Domestic Violence,2003,9781884244223
5502,['Elaine Weiss'],The Woman's Hour,2019,9780143128991
5503,['Elaine Weiss'],The Woman's Hour (Adapted for Young Readers),2020,9780593125182
5504,['Elaine Weiss'],Surviving Domestic Violence,2004,9781884244278
5505,"['Elaine Weiss', 'Paul Reville']","Broader, Bolder, Better",2019,9781682533482
5506,['Elaine F. Weiss'],Fruits of Victory,2008,9781597972734
5507,"['Elaine Weiss', 'Leslie Boden', 'Jay Patel', 'Griffin Murphy']","Workers' Compensation Benefits, Costs, and Coverage - 2018 Data",2020,9781732888333
5508,"['Elaine Weiss', 'Griffin Murphy', 'Les I. Boden']",Workers' Compensation,2019,9781732888319
5509,['Elaine Weiss-Reimann'],I Like Zippers,2000,9780766502598
5510,['Elaine F. Weiss'],The Woman's Hour,2020,9780593125212
5511,"['Chelsea Martinez-Casiano', 'Sharif Elmusa', 'P. S. Dean', 'Pablo Medina', 'Maryann Corbett', 'Gail White', 'James Matthew Wilson', 'Susan L. Miller', 'Julie L. Moore', 'Joseph Bathanti', 'Jill Pelaez Baumgaertner', 'Alan Berecka', 'Tim Bete', 'Kathleen Bradley', 'Pat Brisson', 'Debra Bruce', 'Mary Buchinger', 'Roxana L. Cazan', 'Yuan Changming', 'Erica Charis-Molling', 'Richard Cole', 'Barbara Crooker', 'Joanna Currey', 'Jim Daniels', 'Jessica G. de Koninck', 'Lynn Domina', 'Stephen Gibson', 'Dominic Gideon', 'Maria Mazziotti Gillan', 'Ed Granger', 'Maryanne Hannan', 'Jerry Harp', 'Lois Marie Harrod', 'Anne M. Higgins', 'Thomas Holahan', 'Siham Karami', 'Elaine Kehoe', 'George Klawitter', 'Dean Kostos', 'Leonard Kress', 'Michael Angel Martin', 'D. S. Martin', 'Orlando Ricardo Menes', 'Philip Metres', 'Rhonda Miska', 'Robin Amelia Morris', 'Susan Signe Morrison', 'Elizabeth Murawski', 'Stella Nesanovich', 'Matthew C. Nickel', 'Barry Peters', 'Daye Phillippo', 'Mia Pohlman', 'Christopher Poore', 'Dennis Rhodes', 'Michael D. Riley', 'Margaret Rozga', 'Lisa Toth Salinas', 'Nicholas Samaras', 'Janna Schledorn', 'Rita A. Simmonds', 'Richard Spilman', 'Sofia M. Starnes', 'Sheryl St. Germain', 'Sophia Stid', 'Carole Stone', 'Maxine Susman', 'Maria Terrone', 'Brian Volck', 'Mark C. Watney', 'R. Bratten Weiss', 'Paul Willis', 'Aleisa Zoecklin', 'Cydnee Devereaux', 'Jake Oresick', 'Michael P. Murphy', 'Ned Balbo', 'C. X. Dillhunt', 'Mary Ladany', 'Mike Aquilina', 'Juditha Dowd', 'Shanna Powlus Wheeler', 'Jeremiah Webster', 'Tyler Farrell', 'Mia Schilling Grogan', 'Kim Bridgford', 'Joshua Hren', 'Kathleen Marks']",Presence,2018,9780998809519
5512,"['Stewart N Weiss', 'Elaine J Weyuker']",A Time-independent Definition of Software Reliability,2018,9781378188323
5513,['Elaine L. Orr'],Vague Images,2014,9780985115883
5514,['Elaine Cunningham'],Shadows in the Darkness,2005,9781429968126
5515,['D. M. Rowell'],Silent are the Dead,2023,9781639105007
5516,['D. M. Rowell'],Never Name the Dead,2022,9781639101283
5517,['D. M. Kane'],Laser Cleaning II,2007,9789812706843
5518,"['D. M. Brewis', 'I. Mathieson']",Adhesion and Bonding to Polyolefins,2001,9781859573235
5519,['Nicholas L. Syrett'],The Company He Keeps,2009,9780807888704
5520,['Nicholas L. Syrett'],An Open Secret,2021,9780226751665
5521,['Nicholas L. Syrett'],American Child Bride,2016,9781469629544
5522,['Nicholas L. Syrett'],The Trials of Madame Restell,2023,9781620978092
5523,['Nicholas L. Syrett'],The Trials of Madame Restell,2023,9781620977453
5524,['Nicholas Lovett Syrett'],The Company He Keeps,2005,9780496986101
5525,"['Nicholas Yapp', 'Michel Syrett']",The Xenophobe's Guide to the French,1993,9781853045585
5526,"['Nicholas Yapp', 'Michel Syrett']",Xenophobe's Guide to the French,2012,9781908120403
5527,"['Nick Yapp', 'Nicholas Yapp', 'Michel Syrett']",Guía del típico ... Francés,1999,9788483140376
5528,"['Down in Down in the dirt', 'Alicia Mughal', 'Allan Onik', 'ayaz nielsen', 'Bob Strother', 'Christine Jackson', 'Brent Green', 'David Lohrey', 'Miller Miller', 'Drew Marshall', 'Janet Kuypers', 'Jim Santore', 'Joe Holland', 'John Robinson', 'John Buckley', 'Kristyl Gravina', 'Liam Spencer', 'Lindsay Flanagan', 'Liz Posner', 'Marc McMaho', 'Miguel Gardel']",Hands That Hurt,2017,9781544985084
5529,['Hilarie Lindsay'],Washerwoman's Dream,2018,9781925685602
5530,['Lindsay Allen'],The Prerequisite of St Cuthbert,2020,9798655594074
5531,['Lindsay Kelley'],Bioart Kitchen,2016,9781786720009
5532,['Lindsay J Twa'],"Visualizing Haiti in U.S. Culture, 1910–1950",2014,9781409446729
5533,['Lindsay Steenberg'],Are You Not Entertained?,2020,9781350120068
5534,"['Elizabeth A. Blakesley', 'Elizabeth Blakesley Lindsay']",Great Women Mystery Writers,2007,9780313334283
5535,['David Lindsay-Abaire'],Good People,2012,9780822225492
5536,['Morgan Rhodes'],Immortal Reign,2018,9781595148247
5537,['Morgan Rhodes'],Falling Kingdoms,2014,9781595145857
5538,['Morgan Rhodes'],Gathering Darkness,2014,9781101623206
5539,['Morgan Rhodes'],Rebel Spring,2013,9781595145932
5540,['Morgan Rhodes'],Echoes and Empires,2022,9780593351680
5541,['Morgan Rhodes'],Frozen Tides,2016,9781595147080
5542,['Morgan Rhodes'],Crystal Storm,2017,9781595148230
5543,['Morgan Rhodes'],Legends and Liars,2023,9780593351697
5544,['Morgan Rhodes'],Falling Kingdoms,2013,9780141346151
5545,['Morgan Rhodes'],The Darkest Magic,2017,9781595147622
5546,['Craig Shreve'],The African Samurai,2023,9781804366264
5547,['Craig Shreve'],One Night in Mississippi,2015,9781459731011
5548,['Craig Shreve'],One Night in Mississippi,2016,9781525236693
5549,['Craig Shreve'],Une nuit au Mississipi,2016,9782923682518
5550,"['Patricia Craig', 'Allan Sandage', 'Louis Brown', 'Patricia Parratt Craig']","Centennial History of the Carnegie Institution of Washington: Volume 4, The Department of Plant Biology",2004,9780521830812
5551,['B.F. Craig'],Pen Pictures,2018,9783734041716
5552,['Craig Robertson'],The Filing Cabinet,2021,9781452963723
5553,['Craig Pirrong'],Commodity Price Dynamics,2011,9781139501972
5554,"['Craig E. Colten', 'Peter N. Skinner']",The Road to Love Canal,2010,9780292789739
5555,"['Ariel Teal Toombs', 'Colt Baird Toombs', 'Craig Pyette']",Rowdy,2016,9780345816221
5556,['Wendy Million'],Miss Matched,2023,9781990259609
5557,['Wendy Million'],When Stars Fall,2021,9781990259098
5558,"['Sarah L. White', 'Claudia Tan', 'Nicole Knight', 'Wendy Million']",Fall in Love with Wattpad eOriginals Sampler,2021,9781990259357
5559,['Wendy Million'],Retribution,2019,9781927454688
5560,['Wendy Million'],Saving Us,2021,9781777572310
5561,['Wendy Million'],Redemption,2021,9781771553063
5562,['Wendy K. Galloway'],Were You There?,2013,9781483655154
5563,['Wendy Million'],Resurrection,2020,9798572471014
5564,['Wendy Williams'],Ask Wendy,2013,9780062268402
5565,['Wendy Robbins'],Why Marry a Millionaire? Just Be One!,2010,9780578067926
5566,['Wendy Karasin'],The Moon To Play With,2015,9781452523880
5567,['Wendy Orent'],Plague,2013,9781451699210
5568,['Wendy Pratley'],My Cup Overflows,2021,9780648805380
5569,['Wendy Williams'],Hold Me in Contempt,2014,9780062268433
5570,['Wendy Mass'],Pi in the Sky,2014,9780316089173
5571,['Wendy Montes de Oca'],Content is Cash,2011,9780789741080
5572,['Wendy Williams'],The Horse,2015,9780374709778
5573,"['Wendy Pini', 'Richard Pini']",The Complete ElfQuest Volume 6,2019,9781506706078
5574,"['Wendy Pini', 'Richard Pini']",The Complete ElfQuest Volume 4,2017,9781506701585
5575,['J. S. Dewes'],The Last Watch,2021,9781250236333
5576,['J. S. Dewes'],Rubicon,2023,9781250851246
5577,['J. S. Dewes'],The Exiled Fleet,2021,9781250236357
5578,['J. S. Dewes'],Hlídka na konci vesmíru,2022,9788027701926
5579,"['W. H. Wilkinson', 'J. S. Paterson']",Reports of Cases argued and determined in the Supreme Court of New South Wales,2021,9783752532586
5580,['Oksana Masters'],The Hard Parts,2023,9781982185527
5581,['OKSANA MASTERS'],HARD PARTS PA,2024,9781398519961
5582,['Oksana Angel'],Unconditional Love: the Universe Within You,2021,9781521800843
5583,"['Oksana M. Diachok', 'Mykhaylo P. Kuziv', 'Svitlana O. Volska', 'Nataliia M. Datsiuk', 'Horia Salcă', 'Anda-Elena Creţiu', 'Natalia M. Fomicheva', 'Luca Mixich', 'Liudmila A. Voloshina']",Culture and arts in the context of cultural heritage,2022,9788090835382
5584,['Oksana Doloman'],HOW to BECOME a SUPER HERO: ABC Book of the Lord of Mega Brain,2019,9781090283436
5585,['Oksana Masters'],The Hard Parts,2023,9781982185503
5586,"['Oksana Ritz-Buranbaeva', 'Vanja Mladineo']",Culture and Customs of Hungary,2011,9780313383700
5587,"['Edward Beliaev', 'Oksana Buranbaeva']",Dagestan,2006,9780761420156
5588,['Oksana Sarkisova'],Screening Soviet Nationalities,2016,9781786720405
5589,['Oksana Kis'],Survival as Victory,2021,9780674258280
5590,['Oksana Yakushko'],Scientific Pollyannaism,2019,9783030159825
5591,"['Adriana Helbig', 'Oksana Ritz-Buranbaeva', 'Vanja Mladineo']",Culture and Customs of Ukraine,2008,9780313343643
5592,['Oksana Lutsyshyna'],Ivan and Phoebe,2023,9781646052837
5593,"['Peter Lyssiotis', 'Tamara Galeeva', 'Lanfranco Aceti', 'George Alexander', 'Dmitry Bulatov', 'Michael Haerdter', 'Jeremy Hight', 'Srećko Horvat ', 'Aleksandra Kleschina', 'Sergey Kropotov', 'Jekaterina Lavrinec', 'Oksana Zaporozhets', 'Oleg Reut']",IN TRANSITION: Cultural Identities in the Age of Transnational and Transcultural Flux,2009,9789963969517
5594,['Felwine Sarr'],Afrotopia,2020,9781517906917
5595,['Felwine Sarr'],African Meditations,2023,9781452968209
5596,['Felwine Sarr'],A Rise in Humanity,2021,9782940600335
5597,['Felwine Sarr'],A Rise in Humanity,2021,9782940600342
5598,['Felwine Sarr'],Afrotopía,2018,9788490975817
5599,['Felwine Sarr'],"Ishindenshin, de mon âme à ton âme",2017,9782897125172
5600,['Felwine Sarr'],Méditations africaines,2013,9782897120412
5601,['Felwine Sarr'],Habiter le monde. Essai de politique relationnelle,2017,9782897125202
5602,['Felwine Sarr'],105 rue Carnot,2013,9782897120160
5603,['Felwine Sarr'],La saveur des derniers mètres,2021,9782848768557
5604,"['Felwine Sarr', 'Benedicte Savoy']",Restituer le patrimoine africain,2018,9782848767260
5605,"['Léonora Miano', 'Alfred Alexandre', 'Edem Awumey', 'Julien Delmaire', 'Franck Salin', 'Julien Mabiala Bisilia', 'Jean-Marc Rosier', 'Insa Sané', 'Felwine Sarr', 'Soumaïla Koly', 'Georges Yémy']",Une anthologie du désir. Première nuit.,2014,9782897121914
5606,"['Gaël Giraud', 'Felwine Sarr']",L'économie à venir,2021,9791020909893
5607,['Felwine Sarr'],"Die Orte, an denen meine Träume wohnen",2023,9783104916620
5608,"['Felwine Sarr', 'Bénédicte Savoy']",Restituer le patrimoine africain,2018,9782848767253
5609,['Felwine Sarr'],One hundred five rue Carnot,2011,9782923713571
5610,"['AA.VV.', 'Agazit Abate', 'Sulaiman Addonia', 'Ken Bugul', 'NoViolet Bulawayo', 'Efemia Chela', 'Pierre-Christophe Gam', 'Stanley Gazemba', 'Lelissa Girma', 'Achille Mbembe', 'Nadifa Mohamed', 'Rémi Ngamije', 'Chimamanda Ngozi Adichie', 'Alexis Okeowo', 'Yvonne Adhiambo Owuor', 'Johary Ravaloson', 'Felwine Sarr', 'Taiye Selasi', 'Sami Tchak', 'Binyavanga Wainaina']",Africana,2021,9788858843413
5611,"['Felwine Sarr', 'Bénédicte Savoy']",Zurückgeben,2019,9783957578242
5612,"['Matt Barnes', 'Dazz Brown', 'Greg S-C']",Region Locked,2021,9781783529278
5613,['Marty Kelley'],Lucky Break,2017,9781515808374
5614,['Marty Kelley'],Top Secret Author Visit,2018,9781515824060
5615,['Marty Kelley'],Almost Everybody Farts,2020,9781454941484
5616,['Marty Kelley'],The Best Friend Bandit,2017,9781515808367
5617,['Marty Kelley'],Tooth Fairy Trouble,2017,9781515808428
5618,['Marty Kelley'],Campground Creature,2018,9781515823896
5619,['Marty Kelley'],Three . . . Two . . .One . . . Blastoff!,2018,9781515824077
5620,['Marty Kelley'],Sammy's Great Escape,2017,9781515808350
5621,['Marty Kelley'],Magic Molly,2018,9781515823926
5622,['Marty Kelley'],Campsite Creature,2020,9781398212282
5623,['Marty Kelley'],Albert's Almost Amazing Adventure,2020,9781944762810
5624,['Marty Kelley'],Pugnapped!,2021,9781454945598
5625,['Marty Kelley'],Molly Mac,2018,9781515836308
5626,['Marty Kelley'],Almost Everybody Farts: The Reek-Quel,2022,9781454943778
5627,['Marty Kelley'],The Rules,2000,9781559332842
5628,"['Marty Rhodes Figley', 'Marty Kelley', 'Michael Gillick']",Santa's Underwear,2019,9781684520091
5629,['Marty Kelley'],Experiment #256,2019,9781534146266
5630,['Marty Kelley'],"Fame, Fortune, and the Bran Muffins of Doom",2012,9780823427260
5631,['Marty Kelly'],A Cape!,2014,9780692225967
5632,['Marty Kelley'],Fall is Not Easy,1998,9780736218696
5633,['Marty Kelley'],The Messiest Desk,2009,9781559333191
5634,"['Lada Kratky', 'Marty Kelley', 'Nancy Frey', 'Nonie K. Lesaux', 'Deborah J. Short', 'Sylvia Linan Thompson']",Fall Is Not Easy Big Book,2012,9781133828228
5635,['Marty Kelley'],Summer Stinks,2001,9781559332910
5636,['Marty Kelley'],Fame Forture and the Bran Muffins of Doom,2012,9780823426218
5637,['Marty Celaya'],My Best Friend Tim,2011,9781613790113
5638,"['Marty Crisp', 'True Kelley']","My Dog, Cat",2003,9780439368483
5639,"['Marty Bax', 'Gijs van Tuyl']",Holy Inspiration,2008,9789078653080
5640,"['Phil Clarke', 'Tom Briggs', 'Kate Briggs']",Extreme Evil,2011,9781907795916
5641,['Kate Bernheimer'],Fairy Tale Review,2015,9780814341780
5642,"['Kate Clarke Lemay', 'Susan Goodier', 'Martha Jones', 'Lisa Tetrault']",Votes for Women,2019,9780691191171
5643,['Megan Kate Nelson'],The Three-Cornered War,2021,9781501152559
5644,"['Gusta Lemelman', 'Martin Lemelman']",Mendel's Daughter,2006,9780743291620
